subject,list,object,objectPair,condition,responses,afc,pas,pas2
46,4,99,56,3,knife,1,3,3
46,4,139,14,1,camera,0,NA,3
46,4,34,4,2,chessboard,0,3,2
46,4,80,50,1,chest,1,3,2
46,4,187,2,3,chirt,1,3,0
46,4,7,119,4,batteru,1,NA,1
46,4,4,34,2,bandana,0,2,2
46,4,14,139,1,bottle opener,0,3,3
46,4,50,80,1,chest,1,NA,2
46,4,2,187,3,high heel,1,3,NA
46,4,141,155,4,curtain,1,0,0
46,4,56,99,3,pearl,0,3,3
46,4,76,113,2,cheesegrater,0,3,3
46,4,119,7,4,pill,1,2,2
46,5,103,11,4,carpet,1,3,3
46,5,71,20,3,steeringwheel,0,3,3
46,5,32,122,1,chain,0,3,3
46,5,150,156,2,tea kettle,1,2,3
46,5,143,128,3,heel,0,3,3
46,5,88,40,2,spoon,1,2,2
46,5,44,43,1,hat,0,3,3
46,5,98,78,4,scarf,1,2,2
46,5,20,71,3,kettle,0,0,NA
46,5,11,103,4,bib,1,NA,0
46,5,43,44,1,cigarette,0,2,2
46,5,78,98,4,seater,1,3,3
46,5,128,143,3,shirt,0,NA,0
46,5,40,88,2,book,0,0,NA
46,5,156,150,2,ice tray,1,1,1
46,5,122,32,1,bait,1,2,3
46,6,104,1,4,rolllingpin,1,2,3
46,6,62,123,4,water pot,1,2,3
46,6,13,16,2,binder,1,NA,3
46,6,174,131,1,pants,0,NA,2
46,6,165,45,3,book,1,3,3
46,6,154,176,3,spoon,0,0,3
46,6,72,89,2,towel,0,3,3
46,6,79,59,1,glasses,0,3,2
46,6,176,154,3,paper clip,1,0,0
46,6,59,79,1,sunglases,0,3,NA
46,6,1,104,4,tea pot,1,1,3
46,6,16,13,2,book,1,3,0
46,6,45,165,3,plate,1,3,2
46,6,123,62,4,seat,1,2,3
46,6,89,72,2,sponge,1,3,NA
46,6,131,174,1,glove,0,3,NA
46,7,117,135,3,brake,0,3,3
46,7,90,57,2,radio,0,3,3
46,7,53,23,2,bread,0,NA,NA
46,7,188,186,1,record,0,0,2
46,7,58,74,3,wheel,0,NA,NA
46,7,145,15,1,saw,0,3,3
46,7,172,170,4,knife,0,3,3
46,7,60,191,4,rope,1,3,3
46,7,135,117,3,bal,0,3,3
46,7,15,145,1,iron,0,2,2
46,7,191,60,4,hose,1,2,2
46,7,170,172,4,rope,0,3,3
46,7,23,53,2,pail,1,NA,0
46,7,186,188,1,latern,1,3,3
46,7,57,90,2,data chip,1,2,2
46,7,74,58,3,tire,1,0,0
46,8,159,162,2,nail clipper,1,2,NA
46,8,81,96,4,stroller,1,2,0
46,8,8,153,1,bed,1,3,3
46,8,144,140,3,marker,1,3,3
46,8,39,18,2,binde,0,3,2
46,8,73,68,1,toothbrush,1,3,NA
46,8,151,97,4,key,1,0,2
46,8,157,33,3,axe,1,NA,0
46,8,96,81,4,truck,1,NA,NA
46,8,153,8,1,knife,0,0,3
46,8,68,73,1,bandana,0,2,3
46,8,140,144,3,hammer,0,2,3
46,8,162,159,2,beater,0,3,3
46,8,97,151,4,scissores,1,3,3
46,8,33,157,3,handle,0,3,3
46,8,18,39,2,beads,0,3,3
47,1,107,64,1,ring,0,NA,NA
47,1,177,179,1,NA,0,NA,NA
47,1,3,6,3,satellite,0,3,2
47,1,86,29,3,glass,0,3,3
47,1,161,163,2,pen,1,0,2
47,1,124,100,2,NA,0,2,2
47,1,181,184,4,satellite,0,3,3
47,1,118,115,4,NA,1,3,3
47,1,163,161,2,NA,1,2,2
47,1,64,107,1,clock,0,0,NA
47,1,6,3,3,house,1,3,2
47,1,115,118,4,NA,0,3,3
47,1,29,86,3,NA,1,0,2
47,1,184,181,4,bag,1,2,3
47,1,100,124,2,satellite,1,2,2
47,1,179,177,1,glass,0,NA,0
47,2,183,185,2,lock,1,2,2
47,2,85,25,3,hammer,1,3,1
47,2,137,28,2,candle,1,NA,2
47,2,111,125,4,pen,1,3,3
47,2,166,129,1,pen,1,2,NA
47,2,102,110,1,NA,0,3,NA
47,2,37,112,3,NA,1,NA,2
47,2,189,19,4,pen,1,3,2
47,2,185,183,2,earphone,1,0,2
47,2,110,102,1,NA,0,2,NA
47,2,19,189,4,NA,0,NA,2
47,2,129,166,1,NA,1,2,NA
47,2,112,37,3,NA,1,3,1
47,2,25,85,3,NA,0,2,1
47,2,28,137,2,candle,1,2,2
47,2,125,111,4,NA,0,2,3
47,3,30,69,1,NA,1,1,2
47,3,52,26,4,NA,0,2,2
47,3,147,146,3,camera,1,1,2
47,3,192,133,2,ladder,1,NA,NA
47,3,126,167,2,lock,1,2,2
47,3,66,95,1,NA,1,2,1
47,3,31,47,4,NA,0,1,2
47,3,61,121,3,glass,0,3,2
47,3,133,192,2,NA,0,2,2
47,3,95,66,1,NA,1,NA,0
47,3,69,30,1,NA,0,3,1
47,3,167,126,2,NA,0,2,2
47,3,26,52,4,NA,0,NA,NA
47,3,146,147,3,NA,1,2,2
47,3,47,31,4,camera,0,NA,NA
47,3,121,61,3,NA,0,2,2
47,4,7,119,1,lock,0,2,1
47,4,80,50,2,NA,0,1,NA
47,4,187,2,4,dresser,1,2,2
47,4,99,56,4,NA,1,2,1
47,4,113,76,3,NA,1,2,2
47,4,34,4,3,NA,1,0,NA
47,4,155,141,1,NA,0,NA,1
47,4,139,14,2,NA,1,1,0
47,4,56,99,4,NA,1,2,2
47,4,50,80,2,NA,1,2,NA
47,4,2,187,4,NA,1,2,3
47,4,141,155,1,NA,1,NA,1
47,4,4,34,3,NA,0,2,1
47,4,119,7,1,NA,0,2,1
47,4,14,139,2,NA,1,NA,3
47,4,76,113,3,NA,0,2,1
47,5,32,122,2,chain,1,3,2
47,5,71,20,4,NA,1,NA,0
47,5,103,11,1,NA,1,2,1
47,5,98,78,1,dresser,1,3,3
47,5,44,43,2,NA,1,1,2
47,5,88,40,3,NA,0,1,1
47,5,150,156,3,NA,1,1,1
47,5,143,128,4,high heel shoes,1,NA,NA
47,5,43,44,2,NA,1,1,3
47,5,40,88,3,NA,0,1,1
47,5,78,98,1,NA,1,2,1
47,5,20,71,4,NA,1,1,1
47,5,122,32,2,NA,0,0,NA
47,5,128,143,4,NA,1,2,1
47,5,156,150,3,NA,0,1,1
47,5,11,103,1,NA,1,NA,NA
47,6,79,59,2,glasses,1,1,NA
47,6,174,131,2,NA,1,3,NA
47,6,72,89,3,NA,0,1,1
47,6,62,123,1,NA,0,1,1
47,6,154,176,4,NA,1,1,2
47,6,13,16,3,NA,0,NA,2
47,6,165,45,4,NA,1,3,2
47,6,104,1,1,NA,0,1,2
47,6,123,62,1,NA,0,1,NA
47,6,176,154,4,NA,1,2,NA
47,6,1,104,1,NA,0,0,2
47,6,89,72,3,NA,1,NA,1
47,6,131,174,2,NA,1,1,NA
47,6,45,165,4,NA,1,1,3
47,6,59,79,2,NA,1,2,1
47,6,16,13,3,NA,0,NA,1
47,7,172,170,1,NA,0,1,1
47,7,117,135,4,flight,0,2,1
47,7,60,191,1,NA,0,NA,2
47,7,188,186,2,NA,1,2,3
47,7,145,15,2,NA,1,1,1
47,7,53,23,3,NA,1,1,1
47,7,90,57,3,NA,1,2,NA
47,7,58,74,4,NA,0,NA,NA
47,7,186,188,2,NA,0,1,1
47,7,23,53,3,NA,1,3,3
47,7,74,58,4,NA,0,1,3
47,7,57,90,3,recorder,0,2,2
47,7,170,172,1,NA,0,NA,0
47,7,191,60,1,NA,1,2,1
47,7,135,117,4,NA,1,NA,NA
47,7,15,145,2,NA,0,NA,1
47,8,159,162,3,hammer,1,NA,3
47,8,81,96,1,NA,1,2,3
47,8,39,18,3,NA,0,1,NA
47,8,73,68,2,NA,0,3,0
47,8,157,33,4,NA,1,3,1
47,8,151,97,1,NA,1,1,0
47,8,144,140,4,toothbursh,1,1,3
47,8,8,153,2,NA,1,1,1
47,8,153,8,2,toothbrush,0,NA,NA
47,8,33,157,4,NA,1,2,1
47,8,68,73,2,NA,0,0,1
47,8,97,151,1,s,0,1,1
47,8,18,39,3,NA,1,3,1
47,8,162,159,3,NA,0,1,3
47,8,96,81,1,NA,1,NA,1
47,8,140,144,4,NA,0,1,1
48,1,3,6,4,balloon,1,3,3
48,1,177,179,2,athletic tape,0,3,3
48,1,124,100,3,magnifying glass,1,3,2
48,1,86,29,4,tool,1,3,3
48,1,107,64,2,ring,1,3,3
48,1,181,184,1,safe,0,NA,NA
48,1,161,163,3,pen,0,0,1
48,1,118,115,1,tape,0,NA,NA
48,1,29,86,4,vase,1,2,2
48,1,179,177,2,athletica tape,1,3,3
48,1,163,161,3,shoe,0,1,1
48,1,184,181,1,ring,1,NA,0
48,1,6,3,4,tub,1,3,3
48,1,100,124,3,razor,1,0,0
48,1,115,118,1,chair,1,NA,NA
48,1,64,107,2,watch,1,3,3
48,2,102,110,2,lazy chair,0,1,3
48,2,111,125,1,hose,0,3,NA
48,2,85,25,4,nail,0,3,3
48,2,183,185,3,lazy chair,1,0,2
48,2,166,129,2,dont know,0,NA,3
48,2,137,28,3,drum,1,2,2
48,2,37,112,4,comb,1,3,3
48,2,189,19,1,razor,0,3,0
48,2,19,189,1,cherry,0,3,NA
48,2,129,166,2,knot,1,2,3
48,2,28,137,3,drum,0,NA,2
48,2,112,37,4,rake,1,1,3
48,2,25,85,4,calculator,1,0,3
48,2,110,102,2,lazy chair,0,3,3
48,2,125,111,1,corkscrew,0,NA,NA
48,2,185,183,3,dont know,0,3,2
48,3,66,95,2,dont know,0,2,3
48,3,52,26,1,can opener,1,3,3
48,3,61,121,4,glass,0,2,2
48,3,31,47,1,phone,1,3,3
48,3,147,146,4,hole puncher,1,3,3
48,3,126,167,3,chair,1,NA,NA
48,3,192,133,3,ladder,1,3,3
48,3,30,69,2,food,1,3,2
48,3,95,66,2,piano,1,NA,0
48,3,47,31,1,light,0,0,0
48,3,133,192,3,guitar,1,2,1
48,3,121,61,4,pipe,0,3,3
48,3,167,126,3,guitar,1,3,2
48,3,26,52,1,flashlight,1,3,3
48,3,69,30,2,umbrella,1,NA,3
48,3,146,147,4,hinge,1,2,2
48,4,80,50,3,desk,1,2,3
48,4,155,141,2,lamp,0,1,2
48,4,139,14,3,push pin,1,3,2
48,4,187,2,1,jacket,0,3,2
48,4,34,4,4,chessboard,0,3,3
48,4,99,56,1,knife,1,3,3
48,4,7,119,2,battery,0,0,2
48,4,113,76,4,lamp,0,3,NA
48,4,2,187,1,knot,0,3,NA
48,4,4,34,4,bandana,1,3,3
48,4,56,99,1,knife,0,NA,1
48,4,14,139,3,pushpin,0,0,NA
48,4,76,113,4,thumbtack,1,2,2
48,4,50,80,3,drawer,1,3,3
48,4,119,7,2,flashlight,0,2,3
48,4,141,155,2,lamp,0,2,3
48,5,88,40,4,spoon,1,3,3
48,5,143,128,1,purse,0,NA,NA
48,5,71,20,1,purse,1,3,3
48,5,32,122,3,chain,1,NA,NA
48,5,98,78,2,scarf,0,2,3
48,5,103,11,2,rug,1,NA,NA
48,5,150,156,4,tub,0,3,3
48,5,44,43,3,scarf,1,3,3
48,5,156,150,4,ice tray,1,2,NA
48,5,128,143,1,purse,0,3,2
48,5,20,71,1,purse,1,1,3
48,5,122,32,3,hook,1,3,3
48,5,40,88,4,sweater,1,2,3
48,5,11,103,2,rug,1,3,3
48,5,78,98,2,sweater,1,2,2
48,5,43,44,3,stick,1,2,3
48,6,104,1,2,rolling pin,1,3,3
48,6,13,16,4,binder,1,3,1
48,6,154,176,1,spoon,1,2,3
48,6,72,89,4,towel,1,NA,NA
48,6,79,59,3,sun glasses,1,2,3
48,6,62,123,2,watering pot,1,3,2
48,6,174,131,3,pants,1,NA,NA
48,6,165,45,1,wood,0,3,NA
48,6,45,165,1,table,1,3,2
48,6,89,72,4,sponge,1,NA,2
48,6,176,154,1,trumpet,1,3,2
48,6,59,79,3,sun glasses,0,3,2
48,6,16,13,4,book,1,3,0
48,6,131,174,3,glove,1,3,3
48,6,123,62,2,chair,1,3,3
48,6,1,104,2,pot,1,NA,3
48,7,188,186,3,paint,1,2,1
48,7,145,15,3,wagon,1,1,1
48,7,172,170,2,paint brush,1,3,3
48,7,117,135,1,cable,1,0,NA
48,7,90,57,4,radio,1,2,2
48,7,58,74,1,pot,0,3,3
48,7,53,23,4,bucket,0,2,2
48,7,60,191,2,ethernet cable,1,NA,0
48,7,186,188,3,oil lamp,1,3,3
48,7,57,90,4,computer chip,1,NA,NA
48,7,191,60,2,cable,0,2,2
48,7,23,53,4,bucket,1,3,3
48,7,74,58,1,wheel,0,3,3
48,7,15,145,3,laptop,0,3,3
48,7,135,117,1,microphone,0,2,3
48,7,170,172,2,notebook,1,NA,NA
48,8,39,18,4,mouse,1,3,NA
48,8,157,33,1,axe,1,NA,NA
48,8,81,96,2,stroller,1,1,NA
48,8,159,162,4,crowbar,1,2,3
48,8,144,140,1,marker,1,3,3
48,8,8,153,3,chair,1,3,2
48,8,151,97,2,bottle opener,0,2,3
48,8,73,68,3,toothbrush,1,NA,3
48,8,162,159,4,blender,1,3,NA
48,8,97,151,2,scissors,1,3,3
48,8,153,8,3,bat,1,2,0
48,8,68,73,3,vase,1,1,0
48,8,140,144,1,hammer,1,0,3
48,8,18,39,4,box,1,3,3
48,8,96,81,2,stroller,0,NA,2
48,8,33,157,1,hammer,0,3,1
49,1,118,115,3,table,1,2,3
49,1,161,163,1,wrench,1,NA,0
49,1,86,29,2,cup,1,3,3
49,1,181,184,3,bulding,1,1,2
49,1,107,64,4,ring,1,3,3
49,1,177,179,4,paper towels,1,3,3
49,1,3,6,2,dish,1,3,3
49,1,124,100,1,magnifying glass,1,NA,0
49,1,163,161,1,cage,0,NA,NA
49,1,64,107,4,alarm clock,1,3,3
49,1,6,3,2,bathtub,1,3,3
49,1,184,181,3,camera,1,2,2
49,1,100,124,1,waffle maker,1,NA,0
49,1,29,86,2,bottle,1,3,3
49,1,115,118,3,table,0,2,2
49,1,179,177,4,bandage wrap,1,2,3
49,2,183,185,1,steering wheel,1,3,NA
49,2,85,25,2,screw,1,0,3
49,2,166,129,4,nail,1,3,3
49,2,102,110,4,can,1,2,2
49,2,111,125,3,tool,1,2,2
49,2,189,19,3,car headlight,1,0,2
49,2,37,112,2,comb,1,3,3
49,2,137,28,1,flask,1,3,NA
49,2,25,85,2,calculator,1,3,3
49,2,112,37,2,rake,1,NA,3
49,2,110,102,4,saddle,0,3,3
49,2,185,183,1,steering wheel,1,3,NA
49,2,28,137,1,cup of coffee,0,0,NA
49,2,19,189,3,bracelet,1,3,3
49,2,125,111,3,corckscrew,1,3,2
49,2,129,166,4,hawk,1,2,3
49,3,61,121,2,wallet,0,3,3
49,3,66,95,4,wallet,1,2,2
49,3,31,47,3,make up skit,1,3,3
49,3,126,167,1,drawer,0,NA,NA
49,3,52,26,3,purse,1,3,3
49,3,30,69,4,cane,1,NA,NA
49,3,147,146,2,fishing rod,1,NA,NA
49,3,192,133,1,ladder,0,2,3
49,3,146,147,2,fridge,0,3,3
49,3,133,192,1,guitar,0,2,3
49,3,167,126,1,knife,0,2,2
49,3,69,30,4,umbrella,1,3,3
49,3,26,52,3,string,1,NA,NA
49,3,121,61,2,pipe,1,3,3
49,3,47,31,3,cell phone,0,3,3
49,3,95,66,4,cork screw,1,3,3
49,4,99,56,3,saw,1,3,3
49,4,113,76,2,radio,1,NA,3
49,4,139,14,1,bobby pin,1,3,2
49,4,80,50,1,fish net,1,3,3
49,4,34,4,2,piano,1,3,NA
49,4,187,2,3,purse,0,NA,2
49,4,155,141,4,lamp,0,3,NA
49,4,7,119,4,can,1,3,3
49,4,2,187,3,purse,1,3,3
49,4,56,99,3,knife,1,3,3
49,4,141,155,4,purse,1,2,0
49,4,119,7,4,pipe,1,3,3
49,4,76,113,2,shower,1,2,3
49,4,14,139,1,camera,1,3,3
49,4,50,80,1,drawers,0,NA,NA
49,4,4,34,2,purse,1,NA,3
49,5,32,122,1,necklace,1,3,2
49,5,150,156,2,plate,0,3,3
49,5,98,78,4,scarf,1,NA,NA
49,5,44,43,1,blanket,1,3,3
49,5,103,11,4,rug,1,NA,NA
49,5,71,20,3,rug,0,3,2
49,5,143,128,3,shoe,0,0,NA
49,5,88,40,2,pan,1,3,3
49,5,78,98,4,sweater,1,2,2
49,5,40,88,2,plate,0,3,3
49,5,156,150,2,ice cube tray,1,2,2
49,5,128,143,3,purse,1,3,3
49,5,122,32,1,fishing lure,1,3,3
49,5,11,103,4,baby bib,1,3,3
49,5,20,71,3,briefcase,1,NA,0
49,5,43,44,1,stick,0,3,3
49,6,13,16,2,binder,1,NA,3
49,6,154,176,3,spoon,1,2,NA
49,6,174,131,1,glove,0,3,3
49,6,165,45,3,book,1,3,3
49,6,104,1,4,rolling pin,1,2,2
49,6,72,89,2,blanket,1,3,3
49,6,79,59,1,sunglasses,1,0,3
49,6,62,123,4,watering can,1,3,2
49,6,123,62,4,helmet,1,NA,0
49,6,1,104,4,tea pot,1,3,3
49,6,45,165,3,plate,1,3,NA
49,6,89,72,2,sponge,1,2,NA
49,6,59,79,1,sunglasses,0,2,2
49,6,176,154,3,paper clip,1,3,3
49,6,131,174,1,glove,1,NA,3
49,6,16,13,2,book,1,3,2
49,7,60,191,4,cord,1,3,3
49,7,90,57,2,speaker,1,3,3
49,7,117,135,3,toy plane,1,0,0
49,7,58,74,3,wheel,0,NA,0
49,7,188,186,1,record,1,2,2
49,7,145,15,1,saw,0,2,2
49,7,172,170,4,paint brush,1,NA,NA
49,7,53,23,2,brick,1,3,3
49,7,135,117,3,balloon,1,2,2
49,7,191,60,4,cord,1,3,3
49,7,23,53,2,bucket,1,NA,0
49,7,186,188,1,lamo,1,3,3
49,7,74,58,3,wheel,1,2,2
49,7,57,90,2,hardrive,1,3,3
49,7,170,172,4,notebook,1,3,3
49,7,15,145,1,car,1,3,3
49,8,151,97,4,key,1,3,3
49,8,73,68,1,toy,1,3,3
49,8,39,18,2,picture frame,1,3,3
49,8,144,140,3,marker,1,2,NA
49,8,157,33,3,ax,1,3,2
49,8,8,153,1,radio,0,0,3
49,8,81,96,4,stroller,1,0,3
49,8,159,162,2,cane,1,2,NA
49,8,97,151,4,scissors,1,3,2
49,8,162,159,2,tea pot,0,NA,NA
49,8,153,8,1,knife,0,2,2
49,8,96,81,4,truck,1,3,3
49,8,140,144,3,cane,0,0,3
49,8,68,73,1,bowl,1,3,NA
49,8,18,39,2,table,0,2,3
49,8,33,157,3,cane,0,3,3
50,1,3,6,3,glass,1,3,0
50,1,177,179,1,basket,0,NA,0
50,1,161,163,2,racket,1,3,0
50,1,118,115,4,pillow,1,3,3
50,1,124,100,2,magnifying glass,1,3,3
50,1,107,64,1,glasses,1,0,NA
50,1,86,29,3,shovel,1,3,3
50,1,181,184,4,clipboard,1,3,NA
50,1,179,177,1,bandage,1,NA,NA
50,1,100,124,2,satellite,1,3,0
50,1,29,86,3,candlestick,1,0,0
50,1,6,3,3,tray,1,3,0
50,1,163,161,2,shoe,1,3,3
50,1,115,118,4,moccosin,1,3,3
50,1,64,107,1,clock,1,NA,NA
50,1,184,181,4,breifcase,1,3,3
50,2,137,28,2,drum,1,0,3
50,2,85,25,3,spring,1,0,3
50,2,111,125,4,rattle,1,NA,3
50,2,183,185,2,pipe,0,NA,3
50,2,37,112,3,comb,1,NA,2
50,2,189,19,4,pen,1,3,3
50,2,102,110,1,seat,0,NA,NA
50,2,166,129,1,pen,1,0,NA
50,2,28,137,2,candle,1,3,3
50,2,129,166,1,hose,0,3,NA
50,2,110,102,1,seat,1,0,NA
50,2,25,85,3,calculator,1,0,0
50,2,112,37,3,rake,1,3,3
50,2,185,183,2,screw,1,0,3
50,2,19,189,4,beaded bracelet,1,3,3
50,2,125,111,4,corkscrew,1,3,3
50,3,126,167,2,stove,1,NA,NA
50,3,52,26,4,trash,1,3,3
50,3,31,47,4,cellphone,1,3,3
50,3,30,69,1,cane,1,3,3
50,3,61,121,3,table,0,3,3
50,3,66,95,1,fabric,0,0,0
50,3,192,133,2,ladder,1,NA,NA
50,3,147,146,3,pliers,1,NA,NA
50,3,95,66,1,sneakers,1,NA,NA
50,3,69,30,1,book,0,2,3
50,3,167,126,2,guitar,0,3,2
50,3,47,31,4,lightbulb,1,3,3
50,3,133,192,2,guitar,1,3,1
50,3,121,61,3,mug,1,3,3
50,3,26,52,4,camera,1,3,3
50,3,146,147,3,screen,0,3,3
50,4,113,76,3,sink,0,0,NA
50,4,34,4,3,sundial,1,NA,3
50,4,7,119,1,battery,0,3,NA
50,4,155,141,1,boot,0,2,3
50,4,80,50,2,sundial,0,3,3
50,4,139,14,2,bobbypin,1,NA,1
50,4,187,2,4,jacket,1,NA,3
50,4,99,56,4,saw,1,3,1
50,4,56,99,4,fan,1,3,3
50,4,4,34,3,shirt,1,NA,0
50,4,50,80,2,drawer,1,3,3
50,4,141,155,1,backpack,1,1,3
50,4,119,7,1,bin,1,3,0
50,4,2,187,4,knapsack,1,3,3
50,4,14,139,2,rope,1,3,3
50,4,76,113,3,bug eyes,0,3,3
50,5,71,20,4,grenade,0,0,0
50,5,32,122,2,chain,1,3,3
50,5,98,78,1,scarf,1,3,3
50,5,150,156,3,nightlight,1,3,3
50,5,88,40,3,pan,1,0,NA
50,5,103,11,1,rug,0,3,3
50,5,44,43,2,crib,0,3,3
50,5,143,128,4,heel,1,3,3
50,5,78,98,1,sweater,1,1,0
50,5,122,32,2,lure,1,3,3
50,5,11,103,1,hat,0,1,1
50,5,40,88,3,truck,0,NA,NA
50,5,43,44,2,poolstick,1,3,3
50,5,128,143,4,cover,1,3,3
50,5,20,71,4,briefcase,1,NA,NA
50,5,156,150,3,ice tray,1,3,3
50,6,62,123,1,watering can,0,NA,1
50,6,174,131,2,pants,1,3,3
50,6,104,1,1,roller,1,3,3
50,6,13,16,3,binder,1,NA,2
50,6,79,59,2,sunglasses,1,3,1
50,6,154,176,4,ladle,1,1,3
50,6,165,45,4,rat trap,1,0,NA
50,6,72,89,3,towels,1,3,3
50,6,59,79,2,shoe,1,3,NA
50,6,123,62,1,chair,1,3,1
50,6,16,13,3,book,1,3,3
50,6,45,165,4,table,1,3,NA
50,6,131,174,2,gloves,1,3,3
50,6,1,104,1,vase,0,0,3
50,6,176,154,4,safety pin,1,NA,NA
50,6,89,72,3,sponge,1,3,3
50,7,188,186,2,vinyl,1,NA,NA
50,7,172,170,1,paintbrush,1,NA,NA
50,7,117,135,4,plane,1,3,3
50,7,60,191,1,rope,1,NA,0
50,7,58,74,4,cd,1,3,3
50,7,145,15,2,computer,0,3,3
50,7,90,57,3,speaker,0,3,3
50,7,53,23,3,desk,0,3,3
50,7,15,145,2,boat,1,1,1
50,7,135,117,4,bulb,1,3,3
50,7,170,172,1,mic,1,1,1
50,7,74,58,4,wheel,1,1,NA
50,7,57,90,3,router,1,3,2
50,7,23,53,3,rat trap,1,2,1
50,7,191,60,1,wire,0,NA,NA
50,7,186,188,2,lamp,1,3,NA
50,8,39,18,3,scale,1,3,NA
50,8,157,33,4,axe,1,3,3
50,8,73,68,2,screwdriver,1,3,3
50,8,159,162,3,desk,1,NA,2
50,8,81,96,1,stoller,1,3,1
50,8,151,97,1,key,0,NA,NA
50,8,8,153,2,bed,1,2,1
50,8,144,140,4,marker,1,0,3
50,8,140,144,4,axe,0,NA,3
50,8,153,8,2,flashlight,1,NA,3
50,8,18,39,3,boc,1,1,3
50,8,162,159,3,iron,0,3,3
50,8,33,157,4,chair,1,1,NA
50,8,97,151,1,scissors,0,NA,3
50,8,96,81,1,truck,0,3,0
50,8,68,73,2,vase,1,1,1
51,1,181,184,1,light,0,NA,NA
51,1,3,6,4,balloon,1,3,3
51,1,118,115,1,outlet,1,NA,NA
51,1,161,163,3,bone,1,3,3
51,1,86,29,4,hook,1,3,3
51,1,124,100,3,car,0,3,3
51,1,177,179,2,paper towel,1,3,3
51,1,107,64,2,ring,1,3,3
51,1,163,161,3,wheel,1,3,3
51,1,179,177,2,paper towl,0,3,3
51,1,6,3,4,outlet,1,3,3
51,1,115,118,1,picture,1,NA,NA
51,1,64,107,2,clock,1,3,3
51,1,100,124,3,solar panel,1,1,3
51,1,184,181,1,ring,0,0,0
51,1,29,86,4,candle stick,1,3,3
51,2,137,28,3,chair,1,NA,1
51,2,189,19,1,handle,0,NA,NA
51,2,166,129,2,pole,1,3,3
51,2,102,110,2,sink,1,3,3
51,2,111,125,1,wheel,1,3,NA
51,2,183,185,3,plug,0,NA,2
51,2,37,112,4,comb,1,0,3
51,2,85,25,4,nail thing,1,3,3
51,2,110,102,2,saddle,0,3,3
51,2,19,189,1,button,0,3,NA
51,2,28,137,3,ice,0,3,1
51,2,112,37,4,rake,1,3,3
51,2,25,85,4,calculator,1,3,3
51,2,185,183,3,microphone,0,3,3
51,2,125,111,1,nail,0,3,NA
51,2,129,166,2,rope,1,3,3
51,3,147,146,4,hole punch,1,3,3
51,3,31,47,1,cauclator,0,2,1
51,3,126,167,3,drawer,1,3,3
51,3,52,26,1,hole punch,1,NA,NA
51,3,30,69,2,cane,0,NA,NA
51,3,61,121,4,stool,0,3,3
51,3,192,133,3,ladder,1,1,2
51,3,66,95,2,couch,0,NA,0
51,3,121,61,4,mug,1,3,3
51,3,95,66,2,tool,1,3,3
51,3,47,31,1,measuring cup,1,3,3
51,3,133,192,3,guitar,1,3,3
51,3,69,30,2,stool,0,3,3
51,3,167,126,3,drawer,1,3,1
51,3,26,52,1,bed frame,1,1,2
51,3,146,147,4,hindge,1,NA,0
51,4,80,50,3,chair,1,3,0
51,4,7,119,2,battery,1,0,3
51,4,139,14,3,pole,1,3,3
51,4,155,141,2,stool,0,0,3
51,4,99,56,1,paper towel,1,3,1
51,4,113,76,4,speaker,1,3,3
51,4,187,2,1,backpack,1,1,3
51,4,34,4,4,tool,1,3,3
51,4,119,7,2,pill,1,NA,3
51,4,4,34,4,chess board,1,NA,NA
51,4,50,80,3,dresser,1,1,NA
51,4,14,139,3,pipe,1,3,3
51,4,76,113,4,cheese grater,0,2,3
51,4,141,155,2,chair,0,2,NA
51,4,56,99,1,lamp,1,3,3
51,4,2,187,1,tire,0,3,3
51,5,44,43,3,bed,0,3,3
51,5,150,156,4,ice tray,0,NA,NA
51,5,143,128,1,bet,1,NA,0
51,5,98,78,2,hankerchief,1,3,3
51,5,32,122,3,chain,1,NA,NA
51,5,71,20,1,fishing pole,1,1,1
51,5,88,40,4,spoon,1,3,3
51,5,103,11,2,bridge,1,0,0
51,5,40,88,4,spoon,0,3,3
51,5,128,143,1,mug,0,3,3
51,5,43,44,3,ice tray,0,3,3
51,5,11,103,2,scarf,1,3,3
51,5,156,150,4,ice tray,1,3,3
51,5,78,98,2,sweater,1,3,3
51,5,20,71,1,mug,0,3,3
51,5,122,32,3,hook,1,3,3
51,6,62,123,2,watering pot,1,3,3
51,6,165,45,1,mouse trap,1,NA,3
51,6,79,59,3,sunglassed,1,3,3
51,6,13,16,4,binder,1,0,3
51,6,174,131,3,jacket,1,3,0
51,6,72,89,4,towel,1,3,3
51,6,154,176,1,spoon,0,3,NA
51,6,104,1,2,rolling pin,1,NA,3
51,6,123,62,2,stool,1,3,3
51,6,16,13,4,book,1,3,3
51,6,89,72,4,sponge,1,3,NA
51,6,1,104,2,piggy bank,1,1,NA
51,6,131,174,3,glove,1,3,3
51,6,45,165,1,table,1,3,3
51,6,59,79,3,sunglasses,0,0,3
51,6,176,154,1,trumpet,0,3,3
51,7,188,186,3,disc,1,3,3
51,7,117,135,1,hole punch,1,3,3
51,7,58,74,1,bulb,1,NA,NA
51,7,145,15,3,cable,1,3,3
51,7,53,23,4,table,0,3,1
51,7,172,170,2,pen,1,3,3
51,7,60,191,2,cable,1,3,3
51,7,90,57,4,computer thing,0,0,NA
51,7,23,53,4,paper clip,1,3,3
51,7,135,117,1,ball,1,3,3
51,7,15,145,3,computer,0,3,1
